asin,sku,date,metrics.sales,metrics.spend,metrics.clicks,metrics.impressions,metrics.orders,metrics.conversion_rate,metrics.acos,metrics.roas,metrics.ctr,metrics.cpc,metrics.conversions,metrics.same_sku_sales,metrics.same_sku_orders,metrics.daily_budget,metrics.total_budget,metrics.max_spend,metrics.avg_spend,metrics.total_sales,metrics.total_acos,metrics.total_units,metrics.organic_sales,metrics.organic_orders,metrics.page_views,metrics.ad_sales_perc,metrics.tos_is,metrics.aov,metrics.sessions,metrics.buy_box_percentage,metrics.browser_sessions,metrics.mobile_app_sessions
B0FFTP42X8,"""None""","""2026-02-28""",437.14,3.1,1,104,1,1.0,0.0071,141.01,0.0096,3.1,1,437.14,1,,,,,437.14,0.71,1,0,0,6,100.0,,437.14,0,,0,0
B0FGVJ7YDW,"""None""","""2026-02-06""",760.95,10.14,2,126,1,0.5,0.0133,75.04,0.0159,5.07,1,760.95,1,,,,,0,,0,0,0,35,,,760.95,0,,0,0
B0F32TKL28,"""None""","""2026-02-07""",618.1,75.19,18,1976,1,0.055556,0.1216,8.22,0.0091,4.18,1,618.1,1,,,,,0,,0,0,0,25,,,618.1,0,,0,0
B0FFTLSDMJ,"""None""","""2026-02-28""",437.14,2.13,1,10,1,1.0,0.0049,205.23,0.1,2.13,1,437.14,1,,,,,0,,0,0,0,3,,,437.14,0,,0,0
B0CTP4ZPKQ,"""None""","""2026-02-05""",352.38,8.87,6,441,1,0.166667,0.0252,39.73,0.0136,1.48,1,352.38,1,,,,,0,,0,0,0,19,,,352.38,0,,0,0
B0F32WZTFY,"""None""","""2026-02-11""",618.1,89.12,25,2360,1,0.04,0.1442,6.94,0.0106,3.56,1,618.1,1,,,,,0,,0,0,0,27,,,618.1,0,,0,0
B0CTNX6XV1,"""None""","""2026-02-01""",456.19,25.01,15,664,1,0.066667,0.0548,18.24,0.0226,1.67,1,456.19,1,,,,,456.19,5.48,1,0,0,30,100.0,,456.19,0,,0,0
B0CTNX6XV1,"""None""","""2026-02-04""",475.24,97.02,73,18079,1,0.013699,0.2041,4.9,0.004,1.33,1,0,0,,,,,0,,0,0,0,98,,,475.24,0,,0,0
B0CTNX6XV1,"""None""","""2026-02-08""",456.19,88.15,66,8965,1,0.015152,0.1932,5.18,0.0074,1.34,1,456.19,1,,,,,0,,0,0,0,101,,,456.19,0,,0,0
B0CTNX6XV1,"""None""","""2026-02-20""",494.29,4.23,3,633,1,0.333333,0.0086,116.85,0.0047,1.41,1,494.29,1,,,,,494.29,0.86,1,0,0,12,100.0,,494.29,0,,0,0
